type,user,content,time
3252,筆記,s10030,風力發電受風力影響，太陽光電受日照影響,2016-8-18 15:13:9
3253,瀏覽網頁,s10030,為什麼台灣不用風力、太陽光電替代核能發電廠？,2016-8-18 15:12:56
3254,筆記,s10030,電價低,2016-8-18 14:24:4
3255,筆記,s10030,電價低,2016-8-18 14:23:58
3256,筆記,s10030,"經濟有效率的發電方式
任何事情都有風險存在，不可能可能百分之百安全。
電價低",2016-8-18 14:23:44
3257,筆記,s10030,"經濟有效率的發電方式
任何事情都有風險存在，不可能可能百分之百安全。",2016-8-18 14:23:19
3258,瀏覽網頁,s10030,台灣：我支持廢核，因為創新創業者該擁抱變革,2016-8-18 14:23:19
3259,搜索關鍵字,s10030,台灣OR供電OR,2016-08-18 14:23:16
3260,瀏覽網頁,s10030,台灣觀察／支持核電，不能不想的2件事,2016-8-18 14:21:8
3261,瀏覽網頁,s10030,台灣觀察／支持核電，不能不想的2件事,2016-8-18 14:21:7
3262,筆記,s10030,"經濟有效率的發電方式
任何事情都有風險存在，不可能可能百分之百安全。",2016-8-18 14:20:49
3263,筆記,s10030,經濟有效率的發電方式,2016-8-18 14:20:41
3264,筆記,s10030,經濟,2016-8-18 14:20:33
3265,瀏覽網頁,s10030,台灣應該興建核能電廠(正方),2016-8-18 14:19:13
3266,搜索關鍵字,s10030,台灣OR核能OR,2016-08-18 14:18:19
3267,搜索關鍵字,s10030,台灣供電OROR,2016-08-18 14:18:11
3268,筆記,s10030,"核電管理.

「防護衣是防汙染，不是防輻射的」

歷年環境輻射偵測結果顯示，核能電廠可能造成之廠外最大個人劑量(約0.01毫西弗/年)，遠比法規限值(1毫西弗/年)為低，甚至不及台灣地區自然背景輻射(約2毫西弗/年)的百分之一，",2016-8-18 14:16:7
3269,筆記,s10030,"核電管理.

「防護衣是防汙染，不是防輻射的」


歷年環境輻射偵測結果顯示，核能電廠可能造成之廠外最大個人劑量(約0.01毫西弗/年)，遠比法規限值(1毫西弗/年)為低，甚至不及台灣地區自然背景輻射(約2毫西弗/年)的百分之一，",2016-8-18 14:15:53
3270,筆記,s10030,"核電管理.

「防護衣是防汙染，不是防輻射的」

職業傷害
歷年環境輻射偵測結果顯示，核能電廠可能造成之廠外最大個人劑量(約0.01毫西弗/年)，遠比法規限值(1毫西弗/年)為低，甚至不及台灣地區自然背景輻射(約2毫西弗/年)的百分之一，",2016-8-18 14:15:39
3271,筆記,s10030,"核電管理.
進到輻射劑量很高的地方進行維修
「防護衣是防汙染，不是防輻射的」

職業傷害
歷年環境輻射偵測結果顯示，核能電廠可能造成之廠外最大個人劑量(約0.01毫西弗/年)，遠比法規限值(1毫西弗/年)為低，甚至不及台灣地區自然背景輻射(約2毫西弗/年)的百分之一，",2016-8-18 14:15:27
3272,筆記,s10030,"核電管理.
進到輻射劑量很高的地方進行維修
「防護衣是防汙染，不是防輻射的」
長期暴露在輻射之下，而失去了健康
職業傷害
歷年環境輻射偵測結果顯示，核能電廠可能造成之廠外最大個人劑量(約0.01毫西弗/年)，遠比法規限值(1毫西弗/年)為低，甚至不及台灣地區自然背景輻射(約2毫西弗/年)的百分之一，",2016-8-18 14:15:2
3273,瀏覽網頁,s10030,核電廠會影響附近居民健康嗎？(台電),2016-8-18 14:13:38
3274,瀏覽網頁,s10030,台灣的核電廠,2016-8-18 14:12:35
3275,筆記,s10030,"核電管理.
進到輻射劑量很高的地方進行維修
「防護衣是防汙染，不是防輻射的」
長期暴露在輻射之下，而失去了健康
職業傷害",2016-8-18 14:11:21
3276,筆記,s10030,"核電管理.
進到輻射劑量很高的地方進行維修
長期暴露在輻射之下，而失去了健康
職業傷害",2016-8-18 14:10:57
3277,筆記,s10030,"核電管理.
進到輻射劑量很高的地方進行維修
長期暴露在輻射之下，而失去了健康
職業傷害",2016-8-18 14:10:57
3278,筆記,s10030,"核電管理.
長期暴露在輻射之下，而失去了健康
職業傷害",2016-8-18 14:10:21
3279,筆記,s10030,"核電管理.
長期暴露在輻射之下，而失去了健康",2016-8-18 14:10:14
3280,筆記,s10030,核電管理,2016-8-18 14:10:6
3281,搜索關鍵字,s10030,核電廠OROR,2016-08-18 14:10:02
3282,瀏覽網頁,s10030,揭開 台灣核電廠 不能說的８個祕密／台電三十三年員工的血淚控訴,2016-8-18 14:9:47
3283,筆記,s10030,"太陽能發電成本每kWh介於 100  至 115 歐元之間.媲美核能與天然氣.
煤炭發電成本依然最低，每kWh約為 75 歐元。
因",2016-8-18 14:6:58
3284,筆記,s10030,"太陽能發電成本每kWh介於 100  至 115 歐元之間.媲美核能與天然氣.
煤炭發電成本依然最低，每kWh約為 75 歐元。
因火力發電的空氣汙染而致命",2016-8-18 14:6:51
3285,筆記,s10030,"太陽能發電成本每kWh介於 100  至 115 歐元之間.媲美核能與天然氣.輻射傷害
煤炭發電成本依然最低，每kWh約為 75 歐元。
因火力發電的空氣汙染而致命",2016-8-18 14:6:1
3286,筆記,s10030,"太陽能發電成本每kWh介於 100  至 115 歐元之間.媲美核能與天然氣
煤炭發電成本依然最低，每kWh約為 75 歐元。
因火力發電的空氣汙染而致命",2016-8-18 14:5:36
3287,筆記,s10029, 核能爭論的批判觀察 回到上一頁資料來源: 本文原發表於潮人物2013六月號	 　	身為哲學系學生，我對能源政策有什麼獨到的見解？答案是沒有。不過我們長久以來研讀哲學家們枯燥龐雜的爭論，深深體會怎樣的討論容易有建設性，怎樣的討論可能淪為跳針打嘴砲，浪費大家的時間。以下羅列幾項這次核能討論中常見，但實則有礙溝通效率的說法，希望對大家有些幫助。1.你說核廢料很安全，不然核廢料放你家啊！ 這種嗆聲字面看起來是在說：如果你擁核，而國家聽取了你的意見，那麼，你就必須為你提供的方案背書，在必要的時候付出犧牲。然而，如果我們最後走向有核的未來，當初倡議擁核的人是否就比較有責任犧牲自己的方便來處理核廢料？當然不，除非你也同意當初倡議反核的人比較沒資格使用核能生產的電，至少這樣比較公平一些。不過，同情地理解，當反核方質問擁核方願不願意把核廢料帶回家，這質問背後有另外一層意思：你憑什麼相信核廢料這麼安全？證據在哪裡？從這個問法出發，才會進入比較有建設性的討論。2.車諾比的畸形兒 討論輻射病變的反核文宣，偶爾會附上那幾張經典的車諾比畸形兒童照，或是日本在福島事件後出現的畸形動植物相片。這些圖片成為熱門選擇的原因很簡單：我們的認知系統喜歡例子和故事，這就是為什麼具體的個案總是比統計數字吸引人。然而，剛好就是基於這一點，你必須對它們格外留意。這些圖片在文案的搭配下，很容易就讓你有核災非常危險、無法控制的印象，而你根本來不及思考那些你應該想的事情，例如：那些連體哈密瓜、奔跑的蘿蔔、大便形狀翅膀的蟬，是來自福島，還是三百公里外的東京？就算那些畸形兒真的來自車諾比災區，他們在當地兒童中所占比例是否超出正常值？3.不怕一萬，只怕萬一 常見的另一種反核說法，是「一丁點風險都不能冒」，例如「我們無法百分百保證核電安全，那就不該蓋！」、「科學家沒辦法百分百保證核廢料處理場附近民眾的健康，那就不該製造核廢料！」等等。支撐這種說法的立場有很多種，不過它們都有顯著缺點。例如，若你真的主張「一丁點風險都不能冒」，那麼你也不該開車出門或者吃茶葉蛋。可能有人會這樣釐清：我要冒的風險我可以自己負責，但是集體決定的政策關係到全民，所以不能冒險。在這種情況下，個人可以冒險而政府不行，所以你可以一面堅持核四必須絕對安全，一面冒著無法排除的交通意外風險開車出門。然而，即便是這樣，這種建議也不會比較好，因為光是考量防震係數，這麼高的安全要求就會把大部分的公共建設案卡死。另一個釐清的方法，是強調核電廠跟其它公共建設不一樣：想想看，核電廠一出問題，就要疏散幾十公里，然而，圖書館就算蓋壞了，是能引起多大規模的災難？這種說法可以讓「一丁點風險都不能冒」的堅持不致於威脅到圖書館這類公共建設，但依然可能導致能源政策無解的局面。例如說，如果我們基於能源穩定性等考量選擇火力作為核能的替代方案，我們依然面臨一樣的問題：火力發電廠的碳排放可能大範圍地危及生態、安全和健康。全球暖化和空氣污染的危害是緩慢且不知不覺的，但所有認真思考風險的人都沒有理由把它們排除在考量之外，特別是當核廢料輻射對健康的威脅正是當前重要反核理由的時候。4.擁核者主張核電廠比火電廠環保，笑死人了，他們才不在乎環保！ 這個反應偶爾會出現在擁核者提出關於全球暖化或空氣污染的論點之後。此說法讓發言者感到安全，因為它把擁核派塑造成壞人。然而，這正是此反應的危險之處：核電廠跟它的替代方案比起來，哪個對環境的影響較糟糕？要回答這個問題，你該考慮的是那些相關的事實，不是跟你辯論的人的心態。當然，虛偽的討論者總是不令人放心。想想看：如果一個人為了自己支持的政策不惜假扮成環保人士，那他提出來的那些關於環保的論點，又能有多可信？這樣的說法看起來很順，但有幾個眉角值得思考。首先，提供關於環保的論點，不代表對方就是想要以環保關懷者的姿態參與討論。他確實可能一點也不在乎環保，只是想提醒那些真的基於環保考量反核的人，或許還有一些事實是他們會想要考慮的。再來，所有目的，不分好壞，都可能導致隱瞞和欺騙。真心誠意的環保人士，也可能為了自己的誠摯訴求而選擇性揭露或放大部分事實。5.核廢料很安全啊，蘭嶼人有什麼好不滿的？ 核廢料議題的嚴重性浮上檯面之後，擁核者不時會受到逼問，這種逼問有一定程度的篩選作用：如果你認為台灣的核廢料無法被恰當處置，你大概很難心安理得擁核。因此，願意公開擁核的人多半對核廢料有說法。例如他們可能主張，目前放在蘭嶼的乾式核廢料沒有大家認為的那樣危險，也沒有致癌的證據。然而，這種自信有時候會讓擁核者說過頭，噴出「所以我真的不知道蘭嶼人有什麼好抗議的」這種話。大家都會同意，若要為蘭嶼核廢料儲存場提供正當性，政府必須一定程度確保廢料安全。然而，這並不代表假若我們都同意核廢料很安全，蘭嶼人就沒有權利繼續主張遷出。在民主社會裡，政府的行事必須透明，隨時提供人們清楚正確的資訊以供決策，任何誤解都可能破壞公共決定的程序正義，例如說：在當初協商時，放任蘭嶼人民以為那塊地是要蓋魚罐頭工廠。6.浪費電的人沒有資格談廢核 這種話不僅來自擁核方，也來自某些自我審查意志強的反核方。有些報告指出在台灣廢核會導致能源危機。如果你相信這些報告，那麼至少在幾年內非核家園和充裕能源就不可兼得。然而，這是否代表身體力行節約能源是站上反核立場的基本資格？當然不。這種資格宣告，忽視了反核陣營內部的多元可能：刻苦的未來並不是認同核能發電效率的反核人士的唯一選擇，他們可能主張另一種能源分配方案，或同時倡議產業轉型以減少耗能。7.沒有配套的反核只是嘴砲 這種說法不只出現於核能爭議中，在任何政策方案的討論裡都可以看到：反對某政策的陣營，被逼迫詳細說明「如果不這樣做，那到底要怎麼解決問題」。然而，這種攻擊並不公平。首先，當人民無法說明完整配套方案，只代表他沒有受到政府支援供給研究團隊，不代表他的觀點沒有價值，或者他指出的政策缺陷不值得參考。再來，考慮到一般人和政府之間的這種資源不平等，如果我們真心把民主當成團隊合作，而不是互相卸責的機制，那麼我們理當分配比較高的舉證和提出計畫的責任給政府。理想上，根本不應該等人民舉出來，政府就應該先考慮過初步能想到的各種方案，並向人民說明，為什麼政府選的那個對大家最好。我們之所以繳稅，為的就是這些服務。當然，異議也需要初步基礎，我們不能利用自己的劣勢佔便宜，裝傻要政府滿足目前不可能達到的方案（例如穩定、充裕且又乾淨的太陽能發電）。然而，如果官方方案的支持者完全不考慮上述那些資訊和計畫資源的不平等，並堅持要求反對者提供夠好的配套，那麼，這就只是另一種反動的修辭而已。8.反核發言常被踢爆，似乎暗示反核是錯誤選擇？ 在核能爭議中最引人注目的應該是從反核立場出發的各種宣傳，然而我們也會不時聽聞有些宣傳內容被踢爆，或者跟科學常識牴觸。例如先前傳出國外太陽能道路發電量遠勝核四*1、核電廠「弄得不好會核爆」，台灣人根本就是「睡在幾十萬顆核彈上」等等。*2有一些人認為，這些宣傳之荒謬，似乎成為反反核的好理由：如果反核真的是有道理的立場，這些人何苦用這麼違背事實的內容倡議？在這種考量下，偽科學式宣傳的存在，似乎暗示反核方除了這些流言之外，提不出更好的說法。這種考量忽略了另外一種可能的解釋：我們可以明確注意到那些聳動荒謬的反核宣傳，是因為反核運動成功吸引了一般民眾（換句話說，核能科學的門外漢）熱切參與。在我們的社會裡，最扯的資訊流傳得最快，而反核者就跟其它任何群體一樣，沒有（著眼於言論自由，也不該有）自我審查機制，不會禁止相同立場的人發表蘊含錯誤的宣傳。反過來觀察，持擁核立場的人數不多，有熱切發言動機的更少。因此，與其說反核方犯的錯誤多於擁核方，不如說擁核方很少做宣傳，所以也沒有什麼機會犯錯，而這當然不代表他們的論點就比較有道理。*3在考慮這些想法後，市面上錯誤反核訊息的數量就無法作為反反核的理由。然而，這個情況依然值得參與議題的我們引為借鏡：現在反核聲浪是很大沒錯，但反核方最有道理的說法，反而因此被埋沒在許多聳動但有瑕疵的宣傳後面。如此一來即便佔據多數，卻可能依然無法深化公共討論。note 後來被人指出是計算單位搞錯。核電廠的燃料棒中的鈾235濃度跟核子彈至少相差30倍，就算失控也不可能核爆。真要講的話，政府和原能會、台電確實製作了許多廣告和文宣，但官方長久以來在誠信方面的不良形象和低能的傳播技巧，也讓那些訊息難以受到重視。  ,2016-8-18 14:4:10
3288,搜索關鍵字,s10030,火力發電OROR,2016-08-18 14:03:04
3289,瀏覽網頁,s10030,火力發電比核電害死更多人？,2016-8-18 14:2:33
3290,筆記,s10030,"太陽能發電成本每kWh介於 100  至 115 歐元之間.媲美核能與天然氣
煤炭發電成本依然最低，每kWh約為 75 歐元。",2016-8-18 14:1:15
3291,筆記,s10030,"太陽能發電成本每kWh介於 100  至 115 歐元之間
煤炭發電成本依然最低，每kWh約為 75 歐元。",2016-8-18 14:1:8
3292,搜索關鍵字,s10030,核能OROR,2016-08-18 14:01:06
3293,筆記,s10030,太陽能發電成本每kWh介於 100  至 115 歐元之間,2016-8-18 14:0:53
3294,瀏覽網頁,s10030,歐盟報告稱 太陽能發電成本可媲美核能,2016-8-18 14:0:39
3295,瀏覽網頁,s10029,核能爭論的批判觀察,2016-8-18 13:59:45
3296,搜索關鍵字,s10029,核能AND論OR,2016-08-18 13:59:00
3297,搜索關鍵字,s10029,核能AND問題OR,2016-08-18 13:57:36
3298,搜索關鍵字,s10029,核能OR供電OR,2016-08-18 13:57:18
3299,筆記,s10029,這已經是發生意外事故後的20年，但我們卻聽見一群異常多的人患上了各種罕見的骨癌。一位醫生流著眼淚告訴我們說，在一些地方，有三分之一的胎兒是畸形的；而且她需要不斷地治療這些免疫和內分泌系統失調的病人。其他人還告訴我們，他們仍然看到一些住在遠離這些最嚴重污染地區的母親們，她們的母乳裡仍然有銫和鍶，這證明了核輻射仍然存在於食物鏈裡。而村民們也用他們常見而不被重視的「車諾比項鍊」——甲狀腺癌——來為此作證；這裡有許多跡象都顯示著這些人正在急速老化。,2016-8-18 13:54:7
3300,瀏覽網頁,s10029,支持核能的環保人士忘記車諾比對我們的危害,2016-8-18 13:50:53
3301,瀏覽網頁,s10029,從歷史看科技成敗得失,2016-8-18 13:50:21
3302,搜索關鍵字,s10029,核能AND支持OR,2016-08-18 13:50:07
3303,瀏覽網頁,s10029,支持核能的環保人士忘記車諾比對我們的危害,2016-8-18 13:49:50
3304,搜索關鍵字,s10029,核能AND支持OR,2016-08-18 13:49:34
3305,搜索關鍵字,s10029,核能AND支持OR,2016-08-18 13:49:29
3306,搜索關鍵字,s10029,核能AND支持OR,2016-08-18 13:49:27
3307,搜索關鍵字,s10029,核能OR支持OR,2016-08-18 13:49:22
3308,搜索關鍵字,s10029,核能ANDOR,2016-08-18 13:49:03
3309,搜索關鍵字,s10029,核能AND員工OR,2016-08-18 13:48:56
3310,搜索關鍵字,s10029,核能AND附近OR,2016-08-18 13:48:47
3311,搜索關鍵字,s10029,核能AND附近OR,2016-08-18 13:48:44
3312,搜索關鍵字,s10029,核能AND附近OR,2016-08-18 13:48:42
3313,搜索關鍵字,s10029,核能AND住OR,2016-08-18 13:48:33
3314,搜索關鍵字,s10029,核能AND住OR,2016-08-18 13:48:30
3315,搜索關鍵字,s10029,核能OR住OR,2016-08-18 13:48:19
3316,搜索關鍵字,s10029,核能OR住OR,2016-08-18 13:48:14
3317,瀏覽網頁,s10029,什麼是生質能源,2016-8-18 13:46:14
3318,搜索關鍵字,s10029,生質能OROR,2016-08-18 13:45:28
3319,瀏覽網頁,s10029,生質能之應用,2016-8-18 13:43:58
3320,搜索關鍵字,s10029,太陽能ANDOR,2016-08-18 13:43:53
3321,搜索關鍵字,s10029,太陽能AND缺OR,2016-08-18 13:43:44
3322,搜索關鍵字,s10029,太陽能OR缺OR,2016-08-18 13:43:35
3323,瀏覽網頁,s10029,生質能之應用,2016-8-18 13:43:28
3324,搜索關鍵字,s10029,太陽能OROR,2016-08-18 13:43:27
3325,瀏覽網頁,s10029,生質能發電,2016-8-18 13:43:22
3326,瀏覽網頁,s10029,生質能之應用,2016-8-18 13:43:21
3327,瀏覽網頁,s10029,生質能發電,2016-8-18 13:43:20
3328,搜索關鍵字,s10029,太陽OROR,2016-08-18 13:43:15
3329,筆記,s10029,1. 核能優點：	＞核能發電不會排放巨量的污染物到大氣中，所以不會造成空氣污染，也不會產生造成地球溫室效應的二氧化碳。＞核能發電所使用的鈾燃料，能量密度比石化燃料高上幾百萬倍，因為燃料棒體積小，運送與儲存都很方便， 一座1000百萬瓦的核能電廠一年只需要30公噸的鈾燃料，一班飛機就可以運送完成。 缺點：＞核能發電的燃料棒使用大約兩年以後可以廢棄，我們稱作「高放射性核廢料」；而員工平常因為操作接觸放射性物質後，所產生的手套、衣服等一般廢棄物稱為「低放射性核廢料」，核廢料的處理是很令人頭痛的問題。＞核能電廠的能量轉換效率比一般的石化燃料更低，所以核能電廠會排放更多的廢熱到環境裏，造成沿海嚴重的熱污染。2.火力優點：1.天然氣的有害物質較少。 在其轉換成液態處理過程中，硫、氮、水分等不純物質，已被盡數去除。 2.燃燒時只產生少量的氮氧化物及二氧化碳。 故此，天然氣可以緩解能源緊缺，減少環境污染。缺點：1.火力發電由高溫、高壓、及高速的設備所構成，其運轉與維護較難。 2.火力發電在用水、燃料輸送、環境保護等有其限制。 3.火力用於高溫、高壓的蒸氣，有機器上之熱能限制，因此，運用的融 通性較低。 4.輸出變化速度，因鍋爐有燃燒不安、汽輪機熱應力的限制，所以變化極慢。 5.起動和停止由於熱應力的限制，需較長時間（停止30小時需要2~3小時）。 6.因使用燃料，故運轉成本較高。 7.需要大氣污染、溫排水、噪音等保護環境不受過多污染的對策。 8.效率對額定輸出而言，輸出愈低即其效率降低愈顯著。,2016-8-18 13:43:9
3330,搜索關鍵字,s10029,太陽AND優OR,2016-08-18 13:43:04
3331,搜索關鍵字,s10029,生質AND優OR,2016-08-18 13:42:58
3332,搜索關鍵字,s10029,生質OROR,2016-08-18 13:42:34
3333,瀏覽網頁,s10029,火力發電,2016-8-18 13:41:42
3334,瀏覽網頁,s10029,火力發電,2016-8-18 13:41:39
3335,筆記,s10029,"1. 核能
優點：	
＞核能發電不會排放巨量的污染物到大氣中，所以不會造成空氣污染，也不會產生造成地球溫室效應的二氧化碳。

＞核能發電所使用的鈾燃料，能量密度比石化燃料高上幾百萬倍，因為燃料棒體積小，運送與儲存都很方便， 一座1000百萬瓦的核能電廠一年只需要30公噸的鈾燃料，一班飛機就可以運送完成。
 缺點：＞核能發電的燃料棒使用大約兩年以後可以廢棄，我們稱作「高放射性核廢料」；而員工平常因為操作接觸放射性物質後，所產生的手套、衣服等一般廢棄物稱為「低放射性核廢料」，核廢料的處理是很令人頭痛的問題。

＞核能電廠的能量轉換效率比一般的石化燃料更低，所以核能電廠會排放更多的廢熱到環境裏，造成沿海嚴重的熱污染。",2016-8-18 13:41:11
3336,搜索關鍵字,s10029,火力ANDOR,2016-08-18 13:40:53
3337,搜索關鍵字,s10029,火力AND優OR,2016-08-18 13:40:48
3338,瀏覽網頁,s10029,核能發電的優缺點,2016-8-18 13:39:58
3339,瀏覽網頁,s10029,核能發電的優缺點,2016-8-18 13:39:57
3340,瀏覽網頁,s10029,核能發電的優缺點,2016-8-18 13:39:56
3341,搜索關鍵字,s10029,核能AND優OR,2016-08-18 13:39:13
3342,搜索關鍵字,s10029,核能OROR,2016-08-18 13:38:56
3343,論證,s10027,但是我們可以採取漸進式的廢核,2016-08-18 11:38:54
3344,論證,s10028,說不定員工沒遵守規定或疏忽這也無法確定,2016-08-18 11:38:43
3345,論證,s10027,我能理解不是說馬上關就可以關掉核電廠的,2016-08-18 11:38:42
3346,論證,s10027,說不定科學家根本就沒有踏進過核電廠,2016-08-18 11:38:09
3347,論證,s10028,如果要廢棄的話，世界上為何還有那麼多核電廠?,2016-08-18 11:38:03
3348,論證,s10027,所以你只願意相信科學家說的，不願意相信一個在核電廠工作三十年的員工的話嗎,2016-08-18 11:37:54
3349,論證,s10028,事實上是沒有差別的,2016-08-18 11:37:36
3350,論證,s10028,科學家都能證實那就沒韶麼好去質疑的了,2016-08-18 11:37:04
3351,論證,s10028,我是願意的,2016-08-18 11:36:41
3352,論證,s10028,根據調查，核電廠並不會造成附近居民健康上的威脅，且核電廠的輻射值比起台灣背景輻射值不幾百分之一，,2016-08-18 11:36:35
3353,瀏覽網頁,s10027,各種發電方法的外部成本,2016-8-18 11:36:31
3354,瀏覽網頁,s10027,核能　便利、安全難兼顧,2016-8-18 11:36:8
3355,搜索關鍵字,s10028,核能發電OROR,2016-08-18 11:35:22
3356,搜索關鍵字,s10028,核能發電OROR,2016-08-18 11:35:15
3357,瀏覽網頁,s10027,核能發電的神學反省,2016-8-18 11:35:5
3358,搜索關鍵字,s10028,健康OROR,2016-08-18 11:34:58
3359,論證,s10027,那假設讓你住在核電廠附近，你願意嗎,2016-08-18 11:34:58
3360,瀏覽網頁,s10028,核能發電的優缺點,2016-8-18 11:34:46
3361,論證,s10028,燃料不會外洩而爆炸,2016-08-18 11:34:32
3362,論證,s10027,所以就把地球毀了也沒關係嗎,2016-08-18 11:34:14
3363,論證,s10028,燃料丸裝入鋯合金燃料護套（Cladding）成為燃料棒（Fuel rod），可承受高溫高壓環境。護套破損的機率小於百萬分之一,2016-08-18 11:34:00
3364,論證,s10027,因為效益大就可以枉顧人身安全和自然環境嗎,2016-08-18 11:33:55
3365,論證,s10028,核能的效益還是大於其他方式，你要如何取代???,2016-08-18 11:33:13
3366,論證,s10027,這只是廠內的防線，有防線不代表問題不會延伸到廠外，萬一核電廠爆了，疏散策略呢?,2016-08-18 11:33:06
3367,論證,s10028,七道防線,2016-08-18 11:32:13
3368,論證,s10028,第四道防線－反應器控制系統 保護反應器是維護電廠安全最重要的手段，控制棒（Control rod）群與備用硼液控制系統是不可或缺的安全系統。一旦反應器狀況超過設定，系統立刻自動停機，只要1.5秒就可以把核反應停止。若控制棒故障也還有硼液控制系統作為後備，必要時，數十噸高濃度硼液會自動注入反應器，立即終止反應。 E.第五道防禦－厚實反應器壓力槽 核反應器是厚達30公分，重達1.000噸的高強度金屬容器。放射性物質從燃料棒洩漏出來，也被侷限在密閉的反應器內，只有發生極嚴重的事故，放射性物質才會洩漏到系統之外。 F.第六道防線－緊急爐心冷卻系統 只要保持反應器水位就可以防止反應器「乾燒」而傷及燃料，所以在嚴重事故時，保持水位是最重要的行動。我國核電廠都有3套9迴路的緊急爐心冷卻系統，這些系統視反應器壓力啟動，只要有1迴路把水注入反應器，系統就安全無虞。 G.第七道防線－圍阻體（Contaminant） 圍阻體是防止放射性物質外釋最重要的外層防線，它由超過2公尺的強化鋼筋混凝土構成，內部用1/4英吋的鋼板做襯裡，把反應器及密閉冷卻水循環系統通通納入它的防護範圍。任何自反應器或冷卻水系統釋出之放射性物質，均無法釋放到外界環境。 圍阻體是西方核能電廠（如我國）與俄國核能電廠安全措施相當大的差異處。車諾比爾事故［附錄］發生石墨大火時，就是因為沒有圍阻體的設計，所以放射性物質隨火勢而直衝雲霄，造成大面積污染。在另一方面，美國三哩島事故［附錄］結果就完全不同，儘管有20%核燃料受到損毀，卻因為圍阻體發揮功能，幾乎沒有放射性物質外釋到環境中。,2016-08-18 11:32:07
3369,論證,s10028,都是來應對萬一核災的發生,2016-08-18 11:31:47
3370,論證,s10028,現在有好幾種預防措施,2016-08-18 11:31:30
3371,論證,s10028,.第一道防線－燃料丸 燃料丸（Fuel Pellet）是高溫燒結的陶瓷化的固體鈾氧化物，質地緻密堅硬，可以承受2.000℃以上的高溫，保護放射性物質的凝聚力量很強。因絕大部份放射性物質移動距離非常短，所以幾乎都滯留燃料丸內。 B.第二道防線－燃料棒 燃料丸裝入鋯合金燃料護套（Cladding）成為燃料棒（Fuel rod），可承受高溫高壓環境。護套破損的機率小於百萬分之一，只要護套不破裂，溢出燃料丸的放射性氣體及碘就可以有效的被阻滯。 C.第三道防線－反應度先天穩定設計 反應度是衡量反應器設計安全非常重要的參數。我國反應器規定必須設計成負的反應度，所以系統溫度、壓力升高時，會自動抑制反應進行。 車諾比爾電廠的設計就完全不同，當系統溫度與壓力升高時，反應會更加快、更不受控制，這就是車諾比爾電廠會釀成嚴重災害的原因。,2016-08-18 11:31:14
3372,論證,s10027,假設北部的核一、核二廠發生核災，疏散距離即使只訂為150公里，台北人得逃到南投縣復興鄉以南；若恆春的核三廠有核災，高雄人得逃到台南新營以北。,2016-08-18 11:30:59
3373,搜索關鍵字,s10028,防護措施OROR,2016-08-18 11:30:34
3374,論證,s10027,若核災發生在台灣核一、核二廠，將連新竹人也得避難，但即使是30公里圈內的5、6百萬人也無從避難，因為不可能全擠到南台灣。,2016-08-18 11:30:08
3375,瀏覽網頁,s10028,台灣應該興建核能電廠(正方),2016-8-18 11:30:2
3376,論證,s10027,全球的211座現役核電廠中，有6座的30公里圈內人口超過3百萬人，而其中台灣就占了2座—台電核一、核二廠的30公里圈內，人口超過5百萬，相對於此，福島核一廠的30公里圈內是17萬人，地廣人稀多了。台灣其實是全世界唯一把核電廠建在5百萬人口的首都圈內的。,2016-08-18 11:29:42
3377,瀏覽網頁,s10027,【台灣必須廢核的10個理由】台灣是唯一將核電廠建在首都圈的國家,2016-8-18 11:29:15
3378,論證,s10027,而且台灣那麼小，一間核電廠爆了，大概半個台灣都不用活了,2016-08-18 11:29:09
3379,瀏覽網頁,s10028,核能發電是開啟潘朵拉災難的盒子！,2016-8-18 11:28:58
3380,搜索關鍵字,s10028,核能OR地震OR,2016-08-18 11:28:32
3381,論證,s10027,例如遇到地震時該怎麼辦?,2016-08-18 11:28:17
3382,論證,s10027,好吧! 回到核電廠安全，核電廠有什麼特別的防護或撤退措施嗎,2016-08-18 11:28:06
3383,瀏覽網頁,s10027,從歷史看科技成敗得失,2016-8-18 11:27:22
3384,搜索關鍵字,s10028,核能OROR,2016-08-18 11:26:48
3385,瀏覽網頁,s10028,淺談核能電廠的風險分析,2016-8-18 11:26:42
3386,論證,s10027,可是和台電大公司相比，員工終究是弱勢，不是嗎,2016-08-18 11:26:22
3387,論證,s10027,國內的核電廠除了位處地震帶之外，為了抽取冷卻水及運輸核燃料與蓋廠的方便，四座均離海很近，其中核一廠更距離海岸不到一公里，雖然核三及核四距離海岸超過一．六公里，但日本福島海嘯可以到達內陸三公里以上，核三及核四共四個反應爐，若碰到福島海嘯規模，也難逃吞噬，等於台灣四座核電廠、八個反應爐都面臨著海嘯及地震雙重危險。,2016-08-18 11:25:48
3388,論證,s10028,這樣都怪在核電廠不是很不公平?,2016-08-18 11:25:29
3389,瀏覽網頁,s10027,全球14危險核廠 我4座全上榜,2016-8-18 11:25:17
3390,論證,s10028,互相~他也不能證明就是在核電廠所以得癌症,2016-08-18 11:25:11
3391,論證,s10027,台灣核電廠除了地震及海嘯之外，其實還暗藏土石流的危機,2016-08-18 11:24:59
3392,瀏覽網頁,s10027,核能發電的優缺點,2016-8-18 11:24:15
3393,論證,s10027,所以公司不需要位員工負起責任嗎,2016-08-18 11:24:13
3394,論證,s10028,跟工作習慣也有關係，一件事情做久了難免有惰性，安全方面自己可能也有疏失，而且員工那麼多人這是少數案例,2016-08-18 11:23:52
